cg10363397	0.92345	0.67019	0.89721	0.82802	0.80413	0.93639	0.53303	0.45449	0.25344	0.49726	0.9172	0.42797	0.9351	0.95296	0.34201	0.94599	0.31198	0.94154	0.87773	0.93944	0.83837	0.31676	0.86317	0.51201	0.4022	0.16142	0.94569	0.92577	0.92195	0.93761	0.94703	0.93395	0.33474	0.86574	0.9538	0.4386	0.91378	0.45054	0.37387	0.44403	0.92903	0.6875	0.54439	0.91912	0.34434	0.3608	0.90148	0.34787	0.95099	0.48631
cg10698069	0.061602	0.12396	0.064591	0.13322	0.12362	0.12612	0.58843	0.52194	0.52164	0.35116	0.044589	0.49852	0.090615	0.044343	0.50901	0.032263	0.4061	0.071741	0.07717	0.051755	0.084254	0.4164	0.06061	0.44041	0.44351	0.42298	0.095537	0.082935	0.018945	0.023785	0.050172	0.064075	0.40924	0.086292	0.085479	0.52254	0.079945	0.38227	0.55773	0.46166	0.10418	0.63148	0.48687	0.098726	0.61455	0.58466	0.14476	0.41356	0.062393	0.53875
cg10841270	0.76559	0.76351	0.72306	0.72117	0.72882	0.68596	0.49671	0.43552	0.52638	0.44636	0.83937	0.49743	0.78656	0.84672	0.37376	0.77021	0.46253	0.82364	0.77245	0.82939	0.79205	0.58923	0.77376	0.48022	0.42441	0.46769	0.77503	0.8458	0.82516	0.82392	0.77287	0.72311	0.40913	0.719	0.7458	0.25553	0.80049	0.44438	0.47498	0.47615	0.72662	0.47919	0.54627	0.82791	0.46284	0.50333	0.72134	0.38413	0.86692	0.61581
cg11131351	0.71243	0.66071	0.69855	0.76502	0.69471	0.73565	0.49562	0.49964	0.45753	0.44007	0.73225	0.72467	0.75494	0.71097	0.40388	0.7611	0.29811	0.66576	0.76449	0.75825	0.78912	0.45042	0.58654	0.57167	0.45767	0.4015	0.75755	0.70379	0.76152	0.73264	0.60496	0.66543	0.46764	0.7881	0.6524	0.4405	0.59959	0.4336	0.44595	0.42394	0.73897	0.43051	0.48338	0.67686	0.28512	0.49344	0.6412	0.37605	0.72745	0.68215
cg13268984	0.051765	0.050049	0.097364	0.050239	0.036638	0.053839	0.41209	0.4494	0.45018	0.28477	0.022739	0.27736	0.084943	0.040594	0.31426	0.058256	0.32594	0.070399	0.052465	0.068434	0.046325	0.4788	0.048351	0.39027	0.47159	0.29884	0.040132	0.07615	0.0206	0.045405	0.062807	0.060649	0.54796	0.026806	0.037227	0.30417	0.028821	0.30432	0.33464	0.26098	0.027816	0.20394	0.26964	0.087546	0.37804	0.29391	0.045782	0.25897	0.060007	0.49466
cg13851368	0.81315	0.81798	0.80548	0.79997	0.77061	0.75012	0.41433	0.47108	0.50572	0.54768	0.89044	0.52863	0.87639	0.90078	0.4588	0.89334	0.4242	0.8863	0.86122	0.85622	0.89436	0.3331	0.8599	0.54912	0.51019	0.46719	0.88146	0.87872	0.85574	0.81107	0.87982	0.78388	0.39912	0.88767	0.90188	0.41746	0.89656	0.45346	0.54418	0.548	0.75555	0.27458	0.42178	0.89145	0.53407	0.44592	0.88282	0.46173	0.88979	0.5616
cg14180491	0.083196	0.06425	0.086986	0.071635	0.072031	0.067403	0.48042	0.46843	0.3305	0.57762	0.094812	0.57251	0.072756	0.090378	0.49526	0.059465	0.55004	0.091701	0.087816	0.09124	0.090916	0.61119	0.076698	0.45234	0.6115	0.46381	0.085193	0.094505	0.076986	0.072955	0.087099	0.08049	0.56555	0.078809	0.091607	0.57351	0.06083	0.59055	0.5128	0.56934	0.066549	0.53925	0.66121	0.086622	0.60135	0.58133	0.10581	0.50411	0.092725	0.61668
cg14210405	0.43226	0.58556	0.30898	0.45073	0.38833	0.40407	0.42458	0.33054	0.26688	0.22694	0.5396	0.22768	0.37204	0.40378	0.21856	0.42387	0.21779	0.3745	0.48077	0.43419	0.4868	0.29467	0.39929	0.32431	0.33868	0.21646	0.52331	0.54711	0.357	0.40274	0.32003	0.3564	0.33201	0.56727	0.74296	0.2473	0.44868	0.2589	0.34949	0.26019	0.46514	0.1803	0.21525	0.47982	0.34688	0.24411	0.53887	0.29979	0.67652	0.33469
cg14466580	0.94124	0.93084	0.96376	0.93851	0.95572	0.94594	0.50332	0.41023	0.3913	0.63593	0.97324	0.56465	0.96881	0.96568	0.56347	0.96651	0.63734	0.97677	0.95419	0.94525	0.94791	0.44639	0.95297	0.53187	0.43389	0.44513	0.94763	0.95096	0.95111	0.95263	0.96332	0.93486	0.48083	0.93918	0.93118	0.57207	0.95037	0.56933	0.42315	0.61114	0.9638	0.37988	0.52665	0.92585	0.44644	0.62538	0.96106	0.34993	0.96389	0.51249
cg14741114	0.04155	0.03938	0.06286	0.032404	0.050891	0.06778	0.42415	0.38352	0.36483	0.31252	0.014162	0.45115	0.031285	0.031596	0.34275	0.022994	0.23872	0.050724	0.027993	0.028036	0.036048	0.47779	0.041571	0.44011	0.44554	0.35381	0.035037	0.050408	0.016007	0.02337	0.023227	0.028937	0.38285	0.015077	0.036175	0.31648	0.016917	0.51163	0.51303	0.53364	0.037208	0.45654	0.5595	0.031838	0.41707	0.532	0.027122	0.47969	0.042208	0.44664
cg15027426	0.28125	0.29736	0.26162	0.31957	0.2461	0.21699	0.41816	0.30721	0.20811	0.32593	0.32027	0.3198	0.28739	0.21817	0.2611	0.26461	0.22654	0.29527	0.25405	0.27577	0.15246	0.22051	0.22444	0.30808	0.36974	0.24336	0.24185	0.28198	0.31685	0.31903	0.29055	0.25792	0.22504	0.49096	0.23298	0.2784	0.24299	0.2397	0.34916	0.47096	0.10227	0.2627	0.19826	0.14323	0.21318	0.25997	0.42545	0.21724	0.24312	0.30719
cg15295597	0.070059	0.091012	0.086798	0.090006	0.073244	0.078368	0.10838	0.10419	0.14005	0.15794	0.076114	0.13623	0.061422	0.048996	0.11303	0.13481	0.086806	0.095839	0.078295	0.1132	0.094024	0.061071	0.071315	0.18227	0.12922	0.095424	0.12829	0.094947	0.064405	0.093231	0.072008	0.064506	0.089526	0.073106	0.074788	0.05586	0.060706	0.10649	0.11098	0.17676	0.046188	0.10535	0.12476	0.10709	0.1765	0.066957	0.23942	0.059488	0.08342	0.0992
cg15329860	0.11671	0.096334	0.076274	0.11088	0.12915	0.11245	0.4539	0.54803	0.54406	0.381	0.043205	0.35514	0.061081	0.056131	0.39612	0.052613	0.41493	0.1082	0.057407	0.049299	0.078765	0.48713	0.053344	0.49312	0.40763	0.44525	0.07645	0.066259	0.048302	0.047304	0.067261	0.039197	0.50634	0.078256	0.11695	0.51934	0.088699	0.6243	0.57266	0.45526	0.11945	0.50036	0.50491	0.093679	0.57316	0.52349	0.14321	0.48876	0.062479	0.50504
cg15345074	0.057769	0.057253	0.062753	0.07803	0.068311	0.22025	0.43314	0.50565	0.31629	0.38831	0.12857	0.47028	0.091229	0.063121	0.32989	0.087492	0.29005	0.13253	0.084005	0.087563	0.4243	0.33157	0.064442	0.34259	0.4922	0.47284	0.094128	0.13124	0.070227	0.073155	0.078889	0.066915	0.46001	0.07511	0.10608	0.44881	0.076022	0.32915	0.38691	0.53771	0.18343	0.39266	0.38781	0.077928	0.42182	0.51534	0.11557	0.41773	0.14157	0.40872
cg15422579	0.088532	0.097789	0.11477	0.095645	0.082763	0.066698	0.43659	0.36482	0.32518	0.30321	0.065372	0.36462	0.069753	0.073425	0.33374	0.097033	0.22966	0.11142	0.10779	0.058016	0.076545	0.35899	0.11915	0.42362	0.37305	0.33928	0.11248	0.085607	0.038962	0.079846	0.083826	0.071299	0.43821	0.080956	0.096731	0.46271	0.077443	0.38622	0.30985	0.48238	0.1384	0.3285	0.35024	0.11999	0.35573	0.45309	0.12027	0.43703	0.11128	0.50088
cg15429127	0.032143	0.045601	0.053574	0.036553	0.029727	0.024548	0.46883	0.46343	0.47521	0.34146	0.026969	0.46209	0.022496	0.028078	0.376	0.025335	0.48322	0.052193	0.025047	0.026393	0.025361	0.56671	0.023682	0.46898	0.48713	0.43278	0.039001	0.042286	0.021808	0.016637	0.038527	0.030921	0.44218	0.050144	0.067592	0.45613	0.04842	0.6333	0.63497	0.5	0.055652	0.55372	0.56077	0.043392	0.53901	0.63524	0.060914	0.5104	0.033157	0.57329
cg15563434	0.43922	0.39497	0.42631	0.70572	0.30359	0.5537	0.61579	0.5244	0.2663	0.37537	0.49717	0.52945	0.42651	0.47677	0.42319	0.62899	0.49526	0.59734	0.49332	0.52473	0.59458	0.28029	0.46886	0.43642	0.50727	0.44583	0.48293	0.49338	0.4982	0.48404	0.55287	0.60708	0.42024	0.56301	0.44381	0.24362	0.61119	0.47253	0.16564	0.38401	0.41959	0.41736	0.50236	0.49352	0.39209	0.4104	0.71021	0.42189	0.54018	0.46845
cg15682806	0.61385	0.59795	0.63337	0.57868	0.52848	0.59985	0.37254	0.27795	0.31524	0.40522	0.58419	0.24691	0.6035	0.61429	0.55181	0.62184	0.188	0.65973	0.54971	0.64853	0.53598	0.383	0.56659	0.51785	0.3687	0.3237	0.57924	0.58011	0.6009	0.64889	0.68542	0.59848	0.31948	0.65627	0.63318	0.57911	0.5973	0.32693	0.44683	0.26638	0.70562	0.40053	0.39938	0.62275	0.43354	0.31124	0.64008	0.32566	0.64597	0.54452
cg15682993	0.083572	0.10885	0.080411	0.090104	0.084423	0.11834	0.15562	0.42608	0.50177	0.19662	0.092568	0.37643	0.062456	0.077511	0.39685	0.051542	0.27574	0.088778	0.057309	0.075779	0.085699	0.41874	0.061558	0.46885	0.35299	0.07352	0.07616	0.081467	0.054974	0.061919	0.072309	0.049289	0.37662	0.097823	0.087468	0.41318	0.091109	0.45421	0.37287	0.36161	0.10658	0.30133	0.35758	0.11958	0.36174	0.41939	0.076779	0.3796	0.077976	0.28163
cg15746461	0.034456	0.021896	0.053459	0.029007	0.061863	0.043233	0.48355	0.54074	0.26003	0.38444	0.029921	0.34754	0.040317	0.04944	0.3446	0.039601	0.48993	0.048686	0.051719	0.050923	0.042691	0.33923	0.032255	0.52278	0.47902	0.43023	0.06178	0.062353	0.013695	0.018496	0.035375	0.040647	0.39939	0.018158	0.02738	0.42632	0.035722	0.55797	0.40841	0.23395	0.048948	0.33445	0.27053	0.042289	0.45556	0.29823	0.034143	0.35157	0.053321	0.39194
cg15810474	0.73285	0.70877	0.72822	0.7197	0.72389	0.71749	0.41983	0.44358	0.47951	0.48786	0.7466	0.34875	0.74324	0.70583	0.4646	0.69901	0.37511	0.75811	0.71277	0.72196	0.69198	0.45675	0.71912	0.68549	0.44476	0.44087	0.70539	0.71301	0.73622	0.75304	0.8062	0.7056	0.39537	0.8116	0.8067	0.48357	0.80765	0.42316	0.5378	0.49024	0.79543	0.54374	0.53897	0.79316	0.60087	0.48701	0.77298	0.2508	0.80792	0.51461
cg15935877	0.8569	0.82001	0.8563	0.84775	0.83791	0.87998	0.29707	0.29632	0.31528	0.16186	0.87616	0.24026	0.84642	0.87313	0.40122	0.89373	0.32235	0.89904	0.86053	0.86822	0.84812	0.30289	0.85967	0.50851	0.32931	0.22369	0.84554	0.87476	0.86228	0.85384	0.88751	0.85805	0.14984	0.91357	0.91503	0.71649	0.86503	0.52285	0.36798	0.27211	0.90245	0.35367	0.51106	0.90044	0.522	0.2601	0.87475	0.4297	0.90284	0.43327
cg17834650	0.85495	0.82993	0.89696	0.83995	0.82147	0.92457	0.45216	0.39802	0.52092	0.34691	0.89784	0.63861	0.92553	0.92293	0.68931	0.90309	0.59324	0.92301	0.87666	0.89421	0.87699	0.59458	0.8821	0.72076	0.56116	0.44598	0.86629	0.90508	0.89216	0.88415	0.92223	0.90358	0.53658	0.93499	0.90147	0.88096	0.84047	0.53011	0.785	0.65733	0.95815	0.59399	0.6576	0.92297	0.56384	0.51362	0.87294	0.6927	0.92311	0.66817
cg17837162	0.77178	0.74476	0.76674	0.7877	0.63105	0.73466	0.44027	0.28735	0.27831	0.29534	0.86422	0.33406	0.81826	0.82949	0.52777	0.80945	0.58995	0.79383	0.73856	0.85314	0.85531	0.52048	0.77032	0.58552	0.24502	0.47064	0.74825	0.85793	0.84858	0.83698	0.82287	0.81793	0.44773	0.84294	0.83744	0.6018	0.83136	0.6051	0.51572	0.44287	0.67622	0.40079	0.33196	0.70643	0.3536	0.437	0.77193	0.36832	0.8163	0.6267
cg18032798	0.12882	0.13709	0.14288	0.14996	0.18463	0.15289	0.50152	0.34057	0.31957	0.36749	0.096183	0.34418	0.096779	0.078363	0.196	0.049599	0.33228	0.099373	0.10389	0.068923	0.099973	0.38238	0.10611	0.43596	0.46075	0.42933	0.094306	0.17324	0.073732	0.052948	0.099575	0.13064	0.41072	0.11022	0.12491	0.35511	0.08898	0.29582	0.25726	0.63394	0.14515	0.35722	0.24906	0.1441	0.31273	0.40201	0.18978	0.097887	0.18129	0.38981
cg18077436	0.10102	0.13046	0.096753	0.060813	0.2023	0.078053	0.37318	0.49197	0.42684	0.36681	0.040503	0.50332	0.44689	0.065895	0.44256	0.031995	0.56662	0.11964	0.074545	0.062507	0.090708	0.39968	0.089928	0.43322	0.50055	0.46576	0.55407	0.10366	0.072898	0.069779	0.067937	0.099325	0.45382	0.059717	0.11497	0.48246	0.12204	0.55577	0.54306	0.57656	0.14909	0.23626	0.53039	0.083999	0.46333	0.50546	0.17036	0.32756	0.12404	0.34533
cg18188392	0.05494	0.14598	0.14154	0.13193	0.11614	0.111	0.35768	0.36702	0.30466	0.19919	0.14046	0.26452	0.12588	0.14382	0.34871	0.20611	0.33097	0.10154	0.11353	0.13603	0.11508	0.3437	0.10063	0.35527	0.33822	0.2503	0.21164	0.19082	0.10466	0.13758	0.10469	0.11267	0.30334	0.13089	0.10789	0.23245	0.068527	0.27122	0.24603	0.2884	0.097978	0.25383	0.14279	0.02699	0.22694	0.34013	0.31459	0.25535	0.1513	0.30237
cg25032547	0.24002	0.29272	0.26756	0.32179	0.28955	0.2628	0.3743	0.41181	0.3927	0.35422	0.23639	0.45555	0.24273	0.27616	0.47004	0.34935	0.1925	0.26165	0.27893	0.35761	0.19527	0.36798	0.27807	0.39889	0.40523	0.43246	0.28057	0.32084	0.23007	0.28976	0.26004	0.26798	0.36695	0.35477	0.29711	0.43459	0.32118	0.34696	0.33494	0.42835	0.31412	0.43417	0.35644	0.25876	0.48106	0.4627	0.33466	0.39334	0.25697	0.48349
cg25071634	0.89497	0.87627	0.90873	0.89085	0.88443	0.91376	0.37086	0.52264	0.464	0.47843	0.93436	0.51093	0.90757	0.90059	0.55883	0.93192	0.5519	0.93855	0.89215	0.90931	0.88041	0.41924	0.90198	0.65761	0.44001	0.36689	0.88271	0.91433	0.91065	0.92044	0.94031	0.89659	0.60068	0.9371	0.94872	0.77526	0.92856	0.51026	0.48367	0.56425	0.95331	0.41756	0.5502	0.93872	0.62928	0.52806	0.89411	0.54124	0.9218	0.59303
cg25427172	0.90566	0.90154	0.9171	0.95192	0.92051	0.91983	0.3997	0.54256	0.67317	0.31856	0.96712	0.33669	0.93206	0.928	0.42541	0.96828	0.60176	0.9411	0.92887	0.96094	0.96262	0.47922	0.94952	0.41272	0.33805	0.35963	0.94207	0.95614	0.94831	0.94975	0.93201	0.94713	0.60862	0.92035	0.94623	0.29674	0.94177	0.52885	0.35448	0.43366	0.92211	0.30306	0.34263	0.94509	0.29959	0.32932	0.95279	0.20183	0.95903	0.37484
cg25518695	0.089462	0.085463	0.093441	0.084999	0.086826	0.10699	0.52277	0.51848	0.51523	0.42618	0.050362	0.27313	0.085094	0.065439	0.58966	0.044193	0.60949	0.10319	0.078109	0.079689	0.086479	0.55074	0.06591	0.38665	0.4374	0.41651	0.070759	0.12027	0.083219	0.086935	0.079227	0.081242	0.3706	0.1151	0.13982	0.51401	0.072082	0.50589	0.45896	0.45169	0.11327	0.49957	0.53558	0.14273	0.41488	0.49668	0.085362	0.51463	0.066602	0.41922
cg25705492	0.66587	0.68526	0.68968	0.69055	0.70378	0.76987	0.50885	0.43762	0.56907	0.41992	0.67958	0.56743	0.70606	0.71866	0.65956	0.68606	0.74286	0.7247	0.66276	0.69399	0.58657	0.41227	0.63684	0.76952	0.5648	0.33361	0.65074	0.66248	0.66359	0.67519	0.7688	0.67542	0.43213	0.77619	0.77739	0.81489	0.75269	0.53257	0.47596	0.41606	0.79	0.34557	0.37335	0.7791	0.56873	0.37541	0.73874	0.2738	0.80332	0.62677
cg25756647	0.30696	0.32114	0.35323	0.34833	0.3378	0.30883	0.45166	0.3789	0.25047	0.32557	0.27427	0.30491	0.24398	0.25674	0.3397	0.33495	0.41415	0.33868	0.30214	0.26914	0.56305	0.40815	0.32152	0.36747	0.32692	0.37294	0.33089	0.28348	0.26643	0.22402	0.24225	0.24471	0.30888	0.34896	0.34534	0.54826	0.26294	0.61551	0.64799	0.47399	0.68643	0.37402	0.44501	0.47166	0.5716	0.61965	0.39491	0.38618	0.3703	0.41451
cg26058907	0.84089	0.84753	0.78602	0.82778	0.74207	0.78118	0.43034	0.47352	0.63214	0.59004	0.9576	0.49597	0.89441	0.93973	0.46563	0.95073	0.50427	0.90871	0.93872	0.91548	0.62128	0.60355	0.93975	0.58537	0.52537	0.42424	0.91246	0.89367	0.92871	0.90174	0.92238	0.93141	0.45648	0.90935	0.91837	0.42857	0.90952	0.54034	0.57911	0.51327	0.88484	0.48862	0.65717	0.92799	0.50416	0.5566	0.89233	0.54426	0.94137	0.55053
cg26517491	0.13392	0.1134	0.12439	0.13711	0.13242	0.090593	0.4544	0.40479	0.2398	0.44275	0.061344	0.43295	0.070883	0.081619	0.30066	0.045057	0.52147	0.11883	0.10962	0.057849	0.10107	0.32512	0.082757	0.42789	0.52767	0.4488	0.096559	0.087053	0.052257	0.049258	0.10176	0.068518	0.42927	0.091536	0.12982	0.41597	0.082646	0.41712	0.27349	0.64087	0.12247	0.55192	0.39579	0.12853	0.39142	0.28585	0.19526	0.37332	0.17689	0.51087
cg26520468	0.92181	0.91723	0.90787	0.90384	0.91587	0.88244	0.93182	0.9373	0.9737	0.94529	0.96957	0.93062	0.94293	0.95412	0.93498	0.96529	0.95415	0.94903	0.96577	0.94322	0.92255	0.93274	0.92738	0.95164	0.93996	0.96503	0.94945	0.93658	0.95578	0.93647	0.94789	0.92865	0.93515	0.94328	0.95099	0.93024	0.94819	0.92999	0.90672	0.93112	0.94614	0.9522	0.94183	0.94136	0.95451	0.94843	0.93266	0.94526	0.96562	0.9535
cg26983430	0.8832	0.83425	0.72022	0.86713	0.74132	0.7935	0.39855	0.3734	0.39804	0.36301	0.90735	0.27958	0.87673	0.90237	0.43428	0.90255	0.33842	0.86447	0.87277	0.90466	0.83197	0.47552	0.91088	0.38883	0.50338	0.26185	0.89297	0.88803	0.81231	0.88861	0.88372	0.81844	0.42314	0.8465	0.77778	0.32293	0.75827	0.26772	0.36525	0.43133	0.79803	0.32724	0.26359	0.81987	0.36592	0.23786	0.77991	0.44238	0.81093	0.48038
cg26983535	0.051504	0.088166	0.079597	0.066191	0.098575	0.073996	0.39016	0.41555	0.37537	0.39761	0.076456	0.43652	0.04944	0.041282	0.37528	0.14405	0.31706	0.094597	0.068056	0.052272	0.051493	0.46168	0.091364	0.45359	0.49123	0.44176	0.04306	0.085172	0.054825	0.054424	0.047609	0.054072	0.40085	0.050973	0.072748	0.48401	0.065719	0.3747	0.52237	0.45511	0.08805	0.44314	0.50405	0.053504	0.304	0.39008	0.076508	0.51522	0.089622	0.45133
cg27049643	0.068751	0.12218	0.083424	0.18592	0.19302	0.18177	0.2341	0.49573	0.38627	0.46916	0.075666	0.48353	0.074873	0.042544	0.28843	0.015006	0.33547	0.064601	0.015082	0.031539	0.090708	0.45904	0.038704	0.43283	0.37579	0.19769	0.039745	0.039591	0.035735	0.027825	0.056862	0.064789	0.46987	0.10312	0.084694	0.45749	0.10371	0.55486	0.49336	0.39725	0.23736	0.3736	0.47267	0.17438	0.66667	0.40086	0.33556	0.54125	0.23426	0.27229
cg27433982	0.078626	0.17176	0.12799	0.11869	0.19158	0.11898	0.44595	0.42322	0.35922	0.45065	0.069312	0.41891	0.10698	0.078273	0.62344	0.048681	0.41556	0.089292	0.094327	0.074262	0.085166	0.56194	0.07993	0.30517	0.57729	0.36505	0.12237	0.093093	0.086425	0.05132	0.072959	0.080501	0.35903	0.12385	0.13243	0.56991	0.080038	0.45489	0.58327	0.45076	0.057895	0.38135	0.39633	0.094296	0.37882	0.34015	0.15558	0.40337	0.12772	0.55548
cg27539833	0.90089	0.908	0.9103	0.91476	0.91471	0.90195	0.94452	0.94959	0.89462	0.83786	0.93059	0.89491	0.91123	0.87064	0.85416	0.90977	0.89113	0.91064	0.90943	0.88907	0.862	0.92952	0.908	0.85337	0.88401	0.88453	0.87792	0.86297	0.92359	0.91547	0.9312	0.89867	0.90331	0.95492	0.95591	0.91761	0.93217	0.91054	0.86667	0.94043	0.9118	0.93116	0.92286	0.90777	0.91997	0.92582	0.9159	0.94303	0.91109	0.93036
cg00008945	0.052461	0.056058	0.059563	0.053925	0.063885	0.048653	0.45606	0.48983	0.40663	0.34939	0.023152	0.3935	0.039209	0.026319	0.3771	0.01774	0.32052	0.04017	0.041103	0.02664	0.10967	0.3139	0.024166	0.3722	0.40436	0.32834	0.040736	0.040581	0.011977	0.023388	0.025066	0.029866	0.33804	0.037505	0.048328	0.34332	0.030263	0.26437	0.3362	0.4458	0.040233	0.35414	0.3673	0.0167	0.42845	0.30334	0.056929	0.39772	0.057743	0.42095
cg00011200	0.030169	0.038582	0.033663	0.038624	0.048997	0.022015	0.52401	0.55409	0.48465	0.45409	0.022219	0.49161	0.032964	0.020758	0.52435	0.018744	0.44052	0.035767	0.024388	0.018824	0.034689	0.47033	0.030406	0.49165	0.48672	0.47417	0.038722	0.047232	0.015027	0.023212	0.031387	0.028196	0.44939	0.03626	0.030411	0.45605	0.015334	0.44678	0.43813	0.50661	0.011129	0.5208	0.42552	0.015728	0.4656	0.50479	0.01888	0.46564	0.024312	0.48793
cg00011891	0.029999	0.041646	0.032973	0.038045	0.042722	0.040381	0.50214	0.54135	0.4935	0.43546	0.034344	0.48261	0.038782	0.023565	0.50835	0.022671	0.41402	0.033288	0.027117	0.025589	0.028814	0.43372	0.027526	0.46635	0.49895	0.4198	0.038566	0.035266	0.032114	0.029309	0.025334	0.033168	0.43648	0.035942	0.034237	0.47871	0.029738	0.53179	0.43203	0.52398	0.039026	0.45666	0.47973	0.035117	0.52821	0.45519	0.027804	0.42959	0.037818	0.54863
cg00014152	0.91681	0.86223	0.86952	0.90611	0.86046	0.83748	0.94216	0.95169	0.96887	0.96451	0.95389	0.96248	0.91951	0.92923	0.95431	0.95675	0.96368	0.92	0.91527	0.92357	0.94055	0.93635	0.93108	0.95159	0.95656	0.93497	0.93157	0.9185	0.93642	0.9533	0.92711	0.95338	0.95287	0.94912	0.96388	0.92854	0.93728	0.95205	0.93705	0.92847	0.91877	0.93284	0.96392	0.92638	0.97103	0.96803	0.93328	0.95943	0.93721	0.96345
cg00016522	0.037076	0.029927	0.062876	0.038944	0.039215	0.052448	0.49788	0.5572	0.42851	0.36193	0.02432	0.42822	0.044538	0.023113	0.46097	0.017809	0.3096	0.052373	0.027013	0.026301	0.027534	0.39161	0.020365	0.42144	0.40336	0.40238	0.063204	0.035025	0.024476	0.026758	0.029535	0.024857	0.41133	0.026916	0.051754	0.39652	0.044289	0.49811	0.43507	0.50302	0.048265	0.45534	0.36702	0.039252	0.51441	0.33721	0.032755	0.53727	0.032401	0.48502
